"","schedule_week","schedule_date","team_home_id","team_away_id","team_winner_predicted","team_winner_ats","team_home_win_prob","team_away_win_prob","over_under_pick","score_total_predicted"
"6707","9",1997-10-26,"PIT","JAX","PIT (59%)","PIT (-3)",0.592253333348679,0.407746666651321,"Under (44.5)",41.9
"6708","9",1997-10-26,"LAR","KC","KC (81%)","LAR (+5.5)",0.191256091032405,0.808743908967595,"Over (39)",41.5
"6709","9",1997-10-26,"TB","MIN","MIN (53%)","MIN (+2.5)",0.471814011101492,0.528185988898508,"Under (40)",38.9
"6710","9",1997-10-26,"SEA","OAK","SEA (70%)","SEA (-1.5)",0.700831866692752,0.299168133307248,"Under (44)",41.1
"6711","9",1997-10-26,"NO","SF","SF (95%)","NO (+13.5)",0.0538444862286502,0.94615551377135,"Over (39)",41.1
"6712","9",1997-10-26,"ARI","TEN","TEN (60%)","TEN (+2)",0.396803545654826,0.603196454345174,"Over (38)",40.7
"6713","9",1997-10-27,"MIA","CHI","MIA (92%)","MIA (-9.5)",0.921350396474857,0.0786496035251426,"Under (40)",39.4
"6714","9",1997-10-27,"NE","GB","GB (66%)","GB (+1)",0.340858252069524,0.659141747930476,"Under (45)",45.4
"6715","10",1997-11-02,"NYJ","BAL","NYJ (63%)","BAL (+5.5)",0.628848327155716,0.371151672844284,"Under (46)",43
"6716","10",1997-11-02,"SF","DAL","SF (80%)","SF (-7)",0.795970709296421,0.204029290703579,"Over (41)",41.6
"6717","10",1997-11-02,"GB","DET","GB (95%)","GB (-10)",0.949914301717086,0.0500856982829136,"Over (43)",43.2
"6718","10",1997-11-02,"TEN","JAX","JAX (53%)","TEN (+1)",0.471814011101492,0.528185988898508,"Under (43.5)",44.2
"6719","10",1997-11-02,"CIN","LAC","LAC (71%)","LAC (-1.5)",0.287006949320756,0.712993050679244,"Under (43)",41.9
"6720","10",1997-11-02,"ATL","LAR","LAR (53%)","LAR (+3)",0.471814011101492,0.528185988898508,"Over (40.5)",42.1
"6721","10",1997-11-02,"BUF","MIA","MIA (51%)","MIA (+2)",0.491537790917224,0.508462209082776,"Under (40.5)",41.4
"6722","10",1997-11-02,"MIN","NE","MIN (69%)","MIN (-1)",0.694664850564332,0.305335149435668,"Under (44)",43
"6723","10",1997-11-02,"CAR","OAK","CAR (76%)","CAR (-2.5)",0.762441393865982,0.237558606134018,"Under (43)",39.1
"6724","10",1997-11-02,"ARI","PHI","PHI (81%)","ARI (+4.5)",0.191256091032405,0.808743908967595,"Over (37)",43.5
"6725","10",1997-11-02,"DEN","SEA","DEN (75%)","SEA (+9.5)",0.746872525443041,0.253127474556959,"Under (44)",43.6
"6726","10",1997-11-02,"IND","TB","TB (82%)","TB (-4.5)",0.176225563585969,0.823774436414031,"Over (37)",38.8
"6727","10",1997-11-02,"CHI","WAS","WAS (53%)","CHI (+3)",0.46900083354452,0.53099916645548,"Under (40)",40.8
"6728","10",1997-11-03,"KC","PIT","KC (54%)","PIT (+3)",0.539428859885445,0.460571140114555,"Under (41.5)",42.3
"6729","11",1997-11-09,"DAL","ARI","DAL (75%)","ARI (+8.5)",0.752493710605461,0.247506289394539,"Over (38.5)",40.7
"6730","11",1997-11-09,"PIT","BAL","PIT (85%)","PIT (-6.5)",0.852339038927373,0.147660961072627,"Under (45)",40.9
"6731","11",1997-11-09,"DEN","CAR","DEN (77%)","CAR (+8)",0.772165583940997,0.227834416059003,"Over (42)",43.7
"6732","11",1997-11-09,"MIN","CHI","MIN (95%)","MIN (-9)",0.94730589574478,0.05269410425522,"Over (42.5)",42.9
"6733","11",1997-11-09,"IND","CIN","CIN (63%)","IND (+2.5)",0.369816198874308,0.630183801125692,"Over (40.5)",44.2
"6734","11",1997-11-09,"WAS","DET","WAS (67%)","WAS (-4)",0.672012559532769,0.327987440467231,"Under (41)",40.9
"6735","11",1997-11-09,"JAX","KC","KC (55%)","KC (+5)",0.445165327757078,0.554834672242922,"Over (42)",45.8
"6736","11",1997-11-09,"GB","LAR","GB (99%)","GB (-15)",0.989421419836785,0.0105785801632149,"Under (42.5)",42.4
"6737","11",1997-11-09,"BUF","NE","BUF (53%)","BUF (+3)",0.529592762291578,0.470407237708422,"Over (41.5)",42.5
"6738","11",1997-11-09,"OAK","NO","OAK (79%)","NO (+9.5)",0.794967542732839,0.205032457267161,"Under (43)",38.5
"6739","11",1997-11-09,"TEN","NYG","NYG (58%)","NYG (+2.5)",0.424294593297236,0.575705406702764,"Over (39)",41.4
"6740","11",1997-11-09,"MIA","NYJ","MIA (56%)","MIA (-2.5)",0.557627545557776,0.442372454442224,"Over (43)",43.1
"6741","11",1997-11-09,"LAC","SEA","SEA (59%)","LAC (+3)",0.406374643731728,0.593625356268272,"Under (41.5)",39.9
"6742","11",1997-11-09,"ATL","TB","TB (77%)","TB (-3)",0.226767951532429,0.773232048467571,"Over (40)",41.5
"6743","11",1997-11-10,"PHI","SF","SF (74%)","PHI (+3.5)",0.25767230499916,0.74232769500084,"Over (39.5)",40.5
"6744","12",1997-11-16,"NYG","ARI","NYG (76%)","NYG (-5.5)",0.756942177539746,0.243057822460254,"Under (37)",41
"6745","12",1997-11-16,"LAR","ATL","LAR (54%)","ATL (+3.5)",0.535215988861194,0.464784011138806,"Under (42.5)",40.2
"6746","12",1997-11-16,"SF","CAR","SF (82%)","CAR (+10)",0.823774436414031,0.176225563585969,"Over (38.5)",43.6
"6747","12",1997-11-16,"PIT","CIN","PIT (85%)","CIN (+9.5)",0.848222652744041,0.151777347255959,"Under (43)",42.9
"6748","12",1997-11-16,"KC","DEN","DEN (62%)","KC (+3)",0.379196613522942,0.620803386477058,"Over (40)",45.4
"6749","12",1997-11-16,"IND","GB","GB (98%)","IND (+13)",0.0160752860699105,0.98392471393009,"Over (39.5)",43.9
"6750","12",1997-11-16,"DET","MIN","MIN (87%)","MIN (-1)",0.134994784350711,0.865005215649289,"Under (43)",42.1
"6751","12",1997-11-16,"TB","NE","TB (52%)","TB (+2)",0.516920611170868,0.483079388829132,"Under (41)",40.9
"6752","12",1997-11-16,"CHI","NYJ","NYJ (59%)","CHI (+3)",0.41324591953361,0.58675408046639,"Over (41)",44.8
"6753","12",1997-11-16,"LAC","OAK","LAC (69%)","LAC (0)",0.689691026781155,0.310308973218845,"Under (44)",41
"6754","12",1997-11-16,"BAL","PHI","PHI (61%)","PHI (+2.5)",0.387294217090462,0.612705782909537,"Under (41)",42
"6755","12",1997-11-16,"NO","SEA","SEA (81%)","NO (+6)",0.190294269050639,0.809705730949361,"Over (39)",39.8
"6756","12",1997-11-16,"JAX","TEN","JAX (77%)","JAX (-6)",0.768949315239427,0.231050684760573,"Over (42.5)",45.1
"6757","12",1997-11-16,"DAL","WAS","DAL (59%)","WAS (+5.5)",0.594996230600904,0.405003769399096,"Under (38.5)",37.7
"6758","12",1997-11-17,"MIA","BUF","MIA (63%)","BUF (+6)",0.631517706836918,0.368482293163082,"Over (38.5)",41.3
"6759","13",1997-11-23,"BAL","ARI","BAL (65%)","ARI (+4)",0.650019530696286,0.349980469303714,"Over (40)",40.9
"6760","13",1997-11-23,"TEN","BUF","TEN (61%)","TEN (-3.5)",0.614058900489902,0.385941099510098,"Over (37)",39.8
"6761","13",1997-11-23,"LAR","CAR","CAR (84%)","CAR (-3)",0.161965008781373,0.838034991218627,"Over (39)",39.4
"6762","13",1997-11-23,"GB","DAL","GB (77%)","GB (-7)",0.771096302904529,0.228903697095471,"Under (38)",41.9
"6763","13",1997-11-23,"DET","IND","DET (80%)","IND (+8.5)",0.802910623061644,0.197089376938356,"Under (42.5)",42.1
"6764","13",1997-11-23,"CIN","JAX","JAX (82%)","CIN (+6)",0.178985336322164,0.821014663677836,"Over (40.5)",44.1
"6765","13",1997-11-23,"SEA","KC","KC (70%)","KC (+3)",0.29671725495332,0.70328274504668,"Over (41)",42.1
"6766","13",1997-11-23,"SF","LAC","SF (97%)","LAC (+14)",0.965681364919208,0.0343186350807922,"Under (40)",39.9
"6767","13",1997-11-23,"NE","MIA","NE (55%)","MIA (+4)",0.554834672242922,0.445165327757078,"Over (39)",39.9
"6768","13",1997-11-23,"NYJ","MIN","MIN (67%)","MIN (+3)",0.331828152351095,0.668171847648905,"Under (42.5)",41.9
"6769","13",1997-11-23,"ATL","NO","ATL (52%)","NO (+4.5)",0.522555553072562,0.477444446927438,"Over (38)",41.4
"6770","13",1997-11-23,"WAS","NYG","WAS (53%)","NYG (+5.5)",0.529592762291578,0.470407237708422,"Over (36)",36.4
"6771","13",1997-11-23,"PHI","PIT","PIT (67%)","PHI (+3)",0.325437002602209,0.674562997397791,"Over (37)",40.5
"6772","13",1997-11-23,"CHI","TB","TB (84%)","CHI (+5.5)",0.158520732543469,0.841479267456531,"Under (36.5)",41.8
"6773","13",1997-11-24,"DEN","OAK","DEN (92%)","DEN (-8.5)",0.916030764505994,0.0839692354940061,"Over (45.5)",47.2
"6774","14",1997-11-27,"DET","CHI","DET (72%)","CHI (+8)",0.724914941909651,0.275085058090349,"Under (43)",42.6
"6775","14",1997-11-27,"DAL","TEN","DAL (63%)","TEN (+6.5)",0.630183801125692,0.369816198874308,"Under (38.5)",41.5
"6776","14",1997-11-30,"SEA","ATL","SEA (70%)","ATL (+7)",0.698371841830269,0.301628158169731,"Under (43.5)",42.5
"6777","14",1997-11-30,"JAX","BAL","JAX (89%)","JAX (-8)",0.890719922745275,0.109280077254725,"Under (43.5)",44.1
"6778","14",1997-11-30,"PHI","CIN","PHI (68%)","CIN (+5)",0.683424704056656,0.316575295943344,"Over (39)",41.6
"6779","14",1997-11-30,"LAC","DEN","DEN (88%)","LAC (+8.5)",0.117428644272503,0.882571355727497,"Over (43.5)",45.5
"6780","14",1997-11-30,"NE","IND","NE (93%)","IND (+11.5)",0.927392105727074,0.0726078942729258,"Over (40)",40.4
"6781","14",1997-11-30,"WAS","LAR","WAS (90%)","WAS (-8.5)",0.895921623407248,0.104078376592752,"Over (36.5)",36.8
"6782","14",1997-11-30,"OAK","MIA","MIA (66%)","OAK (+2.5)",0.338268622110186,0.661731377889814,"Under (44)",41.1
"6783","14",1997-11-30,"CAR","NO","CAR (85%)","NO (+9)",0.851521801588533,0.148478198411467,"Over (36)",37.9
"6784","14",1997-11-30,"BUF","NYJ","NYJ (63%)","BUF (+2.5)",0.371151672844284,0.628848327155716,"Over (38.5)",39.9
"6785","14",1997-11-30,"ARI","PIT","PIT (70%)","ARI (+5.5)",0.297941545282589,0.702058454717411,"Over (38)",40
"6786","14",1997-11-30,"KC","SF","SF (52%)","KC (+4.5)",0.476036371668315,0.523963628331685,"Under (37)",41.1
"6787","14",1997-11-30,"NYG","TB","NYG (53%)","NYG (-1)",0.532405183911815,0.467594816088185,"Over (35)",36.3
"6788","14",1997-12-01,"MIN","GB","GB (69%)","MIN (+3)",0.312809034238224,0.687190965761776,"Over (44)",45.3
"6789","15",1997-12-04,"CIN","TEN","TEN (64%)","CIN (+3)",0.359190101419964,0.640809898580036,"Under (41.5)",43.7
"6790","15",1997-12-07,"LAC","ATL","ATL (60%)","LAC (+3)",0.402265531091562,0.597734468908438,"Under (43.5)",41.5
"6791","15",1997-12-07,"CHI","BUF","BUF (60%)","CHI (+1.5)",0.399532080490652,0.600467919509348,"Over (37)",41.9
"6792","15",1997-12-07,"PIT","DEN","DEN (59%)","DEN (+1)",0.406374643731728,0.593625356268272,"Under (43)",43.3
"6793","15",1997-12-07,"MIA","DET","MIA (61%)","MIA (-3.5)",0.609995451136579,0.390004548863421,"Under (43)",41.5
"6794","15",1997-12-07,"TB","GB","GB (71%)","TB (+4)",0.2894203734419,0.7105796265581,"Over (38)",43.6
"6795","15",1997-12-07,"NYJ","IND","NYJ (85%)","NYJ (-8)",0.847390311892704,0.152609688107296,"Under (41)",40.8
"6796","15",1997-12-07,"NO","LAR","NO (72%)","NO (-1.5)",0.722550193534079,0.277449806465921,"Over (37)",37.4
"6797","15",1997-12-07,"SF","MIN","SF (79%)","SF (-7)",0.790925657903232,0.209074342096768,"Under (41)",40.1
"6798","15",1997-12-07,"JAX","NE","JAX (57%)","NE (+3.5)",0.565988452959323,0.434011547040677,"Under (44.5)",43.7
"6799","15",1997-12-07,"PHI","NYG","PHI (72%)","PHI (-4)",0.723733809213013,0.276266190786987,"Under (35.5)",38.2
"6800","15",1997-12-07,"KC","OAK","KC (96%)","KC (-9)",0.963756814647712,0.0362431853522877,"Under (42)",41
"6801","15",1997-12-07,"BAL","SEA","SEA (58%)","SEA (+1)",0.421526483468572,0.578473516531428,"Under (45.5)",40.4
"6802","15",1997-12-07,"ARI","WAS","ARI (50%)","ARI (+2.5)",0.501410471020387,0.498589528979613,"Under (38)",37.2
"6803","15",1997-12-08,"DAL","CAR","DAL (64%)","CAR (+6.5)",0.635509866579254,0.364490133420746,"Over (36.5)",39.9
"6804","16",1997-12-13,"NE","PIT","NE (59%)","NE (-2.5)",0.588130535297899,0.411869464702101,"Under (42)",45
"6805","16",1997-12-13,"NYG","WAS","NYG (69%)","NYG (-3)",0.694664850564332,0.305335149435668,"Under (36.5)",37.8
"6806","16",1997-12-14,"NO","ARI","NO (60%)","NO (-2)",0.596365940186655,0.403634059813345,"Over (38.5)",38.6
"6807","16",1997-12-14,"LAR","CHI","CHI (53%)","CHI (+3)",0.46900083354452,0.53099916645548,"Over (41)",41.3
"6808","16",1997-12-14,"CIN","DAL","CIN (63%)","CIN (-3.5)",0.632850029476896,0.367149970523104,"Over (41.5)",43.3
"6809","16",1997-12-14,"MIN","DET","MIN (64%)","MIN (-2.5)",0.642130729831053,0.357869270168947,"Under (46)",43.5
"6810","16",1997-12-14,"CAR","GB","GB (81%)","CAR (+7)",0.190294269050639,0.809705730949361,"Over (38)",42.2
"6811","16",1997-12-14,"BUF","JAX","JAX (64%)","BUF (+5)",0.355232720370646,0.644767279629354,"Under (38.5)",42.7
"6812","16",1997-12-14,"LAC","KC","KC (94%)","LAC (+9.5)",0.056204846797767,0.943795153202233,"Over (41)",41.1
"6813","16",1997-12-14,"IND","MIA","MIA (78%)","IND (+4)",0.220428634163626,0.779571365836374,"Over (41)",42.3
"6814","16",1997-12-14,"ATL","PHI","ATL (52%)","ATL (-2)",0.518329707653638,0.481670292346362,"Under (42.5)",41.3
"6815","16",1997-12-14,"OAK","SEA","OAK (55%)","OAK (-1.5)",0.552039074560023,0.447960925439977,"Under (46)",42.5
"6816","16",1997-12-14,"NYJ","TB","TB (65%)","NYJ (+2.5)",0.351290890726494,0.648709109273506,"Under (37)",39.5
"6817","16",1997-12-14,"BAL","TEN","TEN (63%)","TEN (0)",0.369816198874308,0.630183801125692,"Under (43)",41
"6818","16",1997-12-15,"SF","DEN","SF (71%)","SF (-4)",0.714196177523334,0.285803822476666,"Under (44)",43.3
"6819","17",1997-12-20,"GB","BUF","GB (97%)","GB (-7)",0.965411682994482,0.0345883170055176,"Over (37.5)",41.8
"6820","17",1997-12-20,"CAR","LAR","CAR (82%)","CAR (-5)",0.823774436414031,0.176225563585969,"Under (38)",37.8
"6821","17",1997-12-21,"ARI","ATL","ATL (78%)","ATL (-1.5)",0.22358551535046,0.77641448464954,"Under (42.5)",39.5
"6822","17",1997-12-21,"CIN","BAL","CIN (72%)","BAL (+7)",0.717791094352907,0.282208905647093,"Under (45)",43.3
"6823","17",1997-12-21,"TB","CHI","TB (63%)","CHI (+7.5)",0.631517706836918,0.368482293163082,"Over (36.5)",39.9
"6824","17",1997-12-21,"MIN","IND","MIN (66%)","IND (+6.5)",0.661731377889814,0.338268622110186,"Over (42)",42.7
"6825","17",1997-12-21,"OAK","JAX","JAX (83%)","JAX (-2.5)",0.17258800447862,0.82741199552138,"Under (44)",43.5
"6826","17",1997-12-21,"DEN","LAC","DEN (92%)","LAC (+13)",0.919254034777685,0.0807459652223151,"Over (41.5)",44.7
"6827","17",1997-12-21,"KC","NO","KC (95%)","KC (-7)",0.953804142985842,0.0461958570141575,"Under (37)",38.2
"6828","17",1997-12-21,"DAL","NYG","NYG (65%)","NYG (+1.5)",0.351290890726494,0.648709109273506,"Under (38)",39.5
"6829","17",1997-12-21,"DET","NYJ","DET (66%)","NYJ (+5.5)",0.664313379729564,0.335686620270436,"Under (43)",41.2
"6830","17",1997-12-21,"WAS","PHI","WAS (50%)","PHI (+5.5)",0.504231342538787,0.495768657461213,"Under (38)",37.8
"6831","17",1997-12-21,"TEN","PIT","PIT (79%)","PIT (-1.5)",0.214192118088116,0.785807881911884,"Under (39.5)",42.1
"6832","17",1997-12-21,"SEA","SF","SF (89%)","SF (-2.5)",0.106007569419742,0.893992430580258,"Under (42.5)",40.5
"6833","17",1997-12-22,"MIA","NE","NE (57%)","NE (+2)",0.429841897599333,0.570158102400667,"Under (44.5)",41.8
"6834","Wildcard",1997-12-27,"DEN","JAX","DEN (60%)","JAX (+6.5)",0.603196454345174,0.396803545654826,"Over (45.5)",46.3
"6835","Wildcard",1997-12-27,"NYG","MIN","NYG (69%)","NYG (-4.5)",0.688442082234066,0.311557917765934,"Over (38)",39.6
"6836","Wildcard",1997-12-28,"TB","DET","TB (52%)","DET (+3)",0.516920611170868,0.483079388829132,"Over (38.5)",39.8
"6837","Wildcard",1997-12-28,"NE","MIA","NE (79%)","NE (-5)",0.7939614501908,0.2060385498092,"Under (41.5)",41.5
"6838","Division",1998-01-03,"SF","MIN","SF (74%)","MIN (+11.5)",0.737740859893462,0.262259140106538,"Under (42)",40.1
"6839","Division",1998-01-03,"PIT","NE","PIT (50%)","NE (+6)",0.502820924410016,0.497179075589984,"Under (42)",40.5
"6840","Division",1998-01-04,"KC","DEN","KC (73%)","KC (0)",0.731949067874966,0.268050932125034,"Over (41)",43.4
"6841","Division",1998-01-04,"GB","TB","GB (86%)","TB (+13)",0.858768376402795,0.141231623597205,"Over (38)",42.1
"6842","Conference",1998-01-11,"PIT","DEN","PIT (50%)","PIT (-1)",0.504231342538787,0.495768657461213,"Over (41)",43.5
"6843","Conference",1998-01-11,"SF","GB","GB (60%)","SF (+1.5)",0.399532080490652,0.600467919509348,"Over (43.5)",45.8
"6844","Superbowl",1998-01-25,"GB","DEN","GB (65%)","DEN (+11)",0.65132816788752,0.34867183211248,"Under (49)",47.6
"6845","1",1998-09-06,"DAL","ARI","DAL (63%)","ARI (+5.5)",0.630183801125692,0.369816198874308,"Under (41.5)",39.1
"6846","1",1998-09-06,"CAR","ATL","CAR (56%)","ATL (+4.5)",0.556231458009142,0.443768541990858,"Over (38.5)",39.5
"6847","1",1998-09-06,"LAC","BUF","BUF (57%)","BUF (+1.5)",0.425680058852651,0.574319941147349,"Under (41)",39.9
"6848","1",1998-09-06,"GB","DET","GB (90%)","GB (-9.5)",0.898454106211416,0.101545893788584,"Under (44.5)",43.6
"6849","1",1998-09-06,"CHI","JAX","JAX (64%)","CHI (+10)",0.364490133420746,0.635509866579254,"Over (41)",42.3
"6850","1",1998-09-06,"IND","MIA","MIA (54%)","IND (+3.5)",0.457764986688386,0.542235013311614,"Over (39)",43.1
"6851","1",1998-09-06,"LAR","NO","LAR (60%)","NO (+4)",0.597734468908438,0.402265531091562,"Over (36.5)",39.2
"6852","1",1998-09-06,"SF","NYJ","SF (87%)","SF (-7.5)",0.873268303801038,0.126731696198962,"Under (44)",41.1
"6853","1",1998-09-06,"KC","OAK","KC (97%)","KC (-8)",0.967777174630999,0.0322228253690006,"Under (41)",40.6
"6854","1",1998-09-06,"BAL","PIT","PIT (76%)","PIT (-3)",0.241952500720748,0.758047499279252,"Under (42)",39.8
"6855","1",1998-09-06,"PHI","SEA","SEA (53%)","PHI (+4.5)",0.466189202803346,0.533810797196654,"Over (39)",41
"6856","1",1998-09-06,"MIN","TB","MIN (53%)","TB (+3)",0.533810797196654,0.466189202803346,"Over (39.5)",39.8
"6857","1",1998-09-06,"CIN","TEN","CIN (64%)","CIN (0)",0.644767279629354,0.355232720370646,"Under (44)",43.8
"6858","1",1998-09-06,"NYG","WAS","NYG (68%)","NYG (-2.5)",0.675835167028011,0.324164832971989,"Over (36.5)",39.3
"6859","1",1998-09-07,"DEN","NE","DEN (84%)","DEN (-7)",0.835420031117539,0.164579968882461,"Under (45.5)",44.1
"6860","2",1998-09-13,"SEA","ARI","SEA (84%)","ARI (+8)",0.837166361451664,0.162833638548336,"Over (44.5)",44.6
"6861","2",1998-09-13,"NYJ","BAL","NYJ (63%)","BAL (+5.5)",0.634180754290258,0.365819245709742,"Under (44.5)",40.5
"6862","2",1998-09-13,"MIA","BUF","MIA (80%)","BUF (+7.5)",0.800942515630424,0.199057484369576,"Over (38)",39.2
"6863","2",1998-09-13,"NO","CAR","NO (62%)","NO (+4)",0.619457354141569,0.380542645858431,"Over (35)",38
"6864","2",1998-09-13,"PIT","CHI","PIT (89%)","CHI (+11.5)",0.885334028804176,0.114665971195824,"Under (42)",39.9
"6865","2",1998-09-13,"DET","CIN","DET (57%)","CIN (+7)",0.571546272246925,0.428453727753075,"Under (44.5)",43.2
"6866","2",1998-09-13,"DEN","DAL","DEN (96%)","DEN (-7.5)",0.962037681760798,0.037962318239202,"Under (44)",45.1
"6867","2",1998-09-13,"NE","IND","NE (88%)","IND (+10.5)",0.878339518432723,0.121660481567277,"Over (39.5)",42.6
"6868","2",1998-09-13,"JAX","KC","KC (62%)","KC (+3.5)",0.377852044200436,0.622147955799564,"Under (42.5)",40.6
"6869","2",1998-09-13,"TEN","LAC","TEN (86%)","TEN (-7.5)",0.857975252397517,0.142024747602483,"Over (40)",41.3
"6870","2",1998-09-13,"LAR","MIN","MIN (78%)","LAR (+7.5)",0.219382044941999,0.780617955058001,"Under (43)",40
"6871","2",1998-09-13,"OAK","NYG","NYG (83%)","NYG (+2)",0.174400759372161,0.825599240627839,"Over (40.5)",41.5
"6872","2",1998-09-13,"ATL","PHI","ATL (74%)","PHI (+8.5)",0.744605393555796,0.255394606444204,"Over (38.5)",40.6
"6873","2",1998-09-13,"GB","TB","GB (91%)","GB (-7.5)",0.909295913623913,0.0907040863760872,"Over (39)",42.5
"6874","2",1998-09-14,"WAS","SF","SF (80%)","WAS (+4.5)",0.197089376938356,0.802910623061644,"Over (43.5)",44.8
"6875","3",1998-09-20,"JAX","BAL","JAX (84%)","JAX (-7)",0.8431832581837,0.1568167418163,"Under (42)",41.2
"6876","3",1998-09-20,"TB","CHI","TB (76%)","CHI (+7.5)",0.758047499279252,0.241952500720748,"Over (37)",40
"6877","3",1998-09-20,"OAK","DEN","DEN (95%)","DEN (-7)",0.0451781951689834,0.954821804831017,"Over (45)",47.6
"6878","3",1998-09-20,"MIN","DET","MIN (77%)","MIN (-6.5)",0.768949315239427,0.231050684760573,"Under (44)",41.3
"6879","3",1998-09-20,"CIN","GB","GB (80%)","CIN (+7)",0.200045962832684,0.799954037167316,"Over (44.5)",46.1
"6880","3",1998-09-20,"NYJ","IND","NYJ (64%)","IND (+9)",0.639487382196887,0.360512617803113,"Over (40.5)",42
"6881","3",1998-09-20,"KC","LAC","KC (86%)","LAC (+10)",0.862688906635075,0.137311093364925,"Over (37)",40
"6882","3",1998-09-20,"BUF","LAR","BUF (54%)","LAR (+4.5)",0.543637309758081,0.456362690241919,"Over (38.5)",38.6
"6883","3",1998-09-20,"ARI","PHI","PHI (50%)","PHI (+4.5)",0.498589528979613,0.501410471020387,"Over (39)",42.8
"6884","3",1998-09-20,"MIA","PIT","PIT (65%)","PIT (+2.5)",0.351290890726494,0.648709109273506,"Over (37.5)",40.2
"6885","3",1998-09-20,"NE","TEN","NE (74%)","TEN (+6.5)",0.738891477580943,0.261108522419057,"Over (40)",41.5
"6886","3",1998-09-20,"SEA","WAS","SEA (75%)","WAS (+8.5)",0.746872525443041,0.253127474556959,"Over (43)",44.4
"6887","3",1998-09-21,"NYG","DAL","NYG (67%)","NYG (-4)",0.672012559532769,0.327987440467231,"Over (37)",39
"6888","4",1998-09-27,"LAR","ARI","LAR (61%)","LAR (-3)",0.607279761191241,0.392720238808759,"Under (41)",40.9
"6889","4",1998-09-27,"SF","ATL","SF (82%)","ATL (+11)",0.824688343981477,0.175311656018523,"Over (45)",45.3
"6890","4",1998-09-27,"BAL","CIN","CIN (62%)","CIN (+4.5)",0.383239038508948,0.616760961491052,"Over (40.5)",43.2
"6891","4",1998-09-27,"WAS","DEN","DEN (94%)","DEN (-6.5)",0.0558058841491461,0.944194115850854,"Over (44)",45.4
"6892","4",1998-09-27,"CAR","GB","GB (96%)","GB (-7)",0.0445098316837331,0.955490168316267,"Over (37.5)",42
"6893","4",1998-09-27,"TEN","JAX","JAX (72%)","TEN (+3)",0.283404790504152,0.716595209495848,"Over (41)",42
"6894","4",1998-09-27,"PHI","KC","KC (90%)","PHI (+8)",0.103441003739016,0.896558996260984,"Over (36)",38.4
"6895","4",1998-09-27,"CHI","MIN","MIN (82%)","CHI (+6.5)",0.1836450192753,0.8163549807247,"Over (40)",42.5
"6896","4",1998-09-27,"IND","NO","NO (68%)","NO (0)",0.319096776757945,0.680903223242055,"Over (35.5)",41.7
"6897","4",1998-09-27,"LAC","NYG","LAC (53%)","LAC (+1)",0.526778863768491,0.473221136231509,"Over (35)",39.7
"6898","4",1998-09-27,"DAL","OAK","DAL (75%)","DAL (-5)",0.752493710605461,0.247506289394539,"Under (41.5)",41.2
"6899","4",1998-09-27,"PIT","SEA","PIT (63%)","PIT (-3)",0.627511299796137,0.372488700203863,"Over (39.5)",42.6
"6900","4",1998-09-28,"DET","TB","TB (57%)","DET (+1.5)",0.428453727753075,0.571546272246925,"Under (39.5)",38.2
"6901","5",1998-10-04,"ATL","CAR","ATL (79%)","ATL (-3)",0.785807881911884,0.214192118088116,"Over (39)",39.3
"6902","5",1998-10-04,"WAS","DAL","WAS (52%)","WAS (-1)",0.523963628331685,0.476036371668315,"Under (38.5)",40.6
"6903","5",1998-10-04,"CHI","DET","DET (67%)","DET (+2)",0.331828152351095,0.668171847648905,"Under (38)",41.8
"6904","5",1998-10-04,"IND","LAC","LAC (57%)","LAC (+1)",0.43262082409004,0.56737917590996,"Over (36.5)",43.1
"6905","5",1998-10-04,"NYJ","MIA","MIA (68%)","MIA (+2.5)",0.32162665541494,0.67837334458506,"Over (40)",41.5
"6906","5",1998-10-04,"NO","NE","NE (66%)","NO (+7)",0.338268622110186,0.661731377889814,"Over (36)",36.8
"6907","5",1998-10-04,"TB","NYG","TB (58%)","NYG (+4)",0.575705406702764,0.424294593297236,"Over (35)",37.8
"6908","5",1998-10-04,"ARI","OAK","ARI (54%)","OAK (+2.5)",0.542235013311614,0.457764986688386,"Over (41.5)",42.2
"6909","5",1998-10-04,"DEN","PHI","DEN (99%)","DEN (-15.5)",0.991494858300989,0.00850514169901095,"Under (42.5)",43.2
"6910","5",1998-10-04,"KC","SEA","KC (78%)","KC (-4)",0.779571365836374,0.220428634163626,"Under (36.5)",42.6
"6911","5",1998-10-04,"BUF","SF","SF (95%)","BUF (+10)",0.0497216203684916,0.950278379631508,"Under (45)",43.2
"6912","5",1998-10-05,"GB","MIN","GB (83%)","GB (-7)",0.831891101370679,0.168108898629321,"Under (47)",44.3
"6913","6",1998-10-11,"NYG","ATL","ATL (57%)","ATL (+2.5)",0.429841897599333,0.570158102400667,"Under (37.5)",39.4
"6914","6",1998-10-11,"IND","BUF","IND (55%)","IND (+3)",0.545039062920509,0.454960937079491,"Over (37)",41.2
"6915","6",1998-10-11,"DAL","CAR","DAL (77%)","CAR (+7)",0.765707861785243,0.234292138214757,"Over (39)",39.1
"6916","6",1998-10-11,"ARI","CHI","PICK","CHI (+3)",0.5,0.5,"Over (42.5)",43.2
"6917","6",1998-10-11,"SEA","DEN","DEN (88%)","SEA (+6.5)",0.120947830299164,0.879052169700836,"Over (45)",49.2
"6918","6",1998-10-11,"NE","KC","NE (53%)","KC (+3)",0.528185988898508,0.471814011101492,"Under (37.5)",40.7
